"county_id","county_name","state_name","srhp_rural","year","total_pop","over_65","under_18","hispanic","black","no_ba","unempl","in_pov","median_hh_income","no_health_ins","snap","rent_under_30","have_internet_sub","gini","total_jobs","perc_ba_jobs","perc_jobs_young_firms","bphigh_crudeprev","cancer_crudeprev","highchol_crudeprev","obesity_crudeprev","diabetes_crudeprev","mhlth_crudeprev","phlth_crudeprev","health_access","HealthDistrict","region_type","health_district","name","id"
"51107","Loudoun","Virginia","urban","2017",374558,8.3223,29.0377,13.4628,7.5644,40.1978,3.7478,3.682,129588,6.7624,3.5771,51.4779,93.2357,0.3773,167435,0.3089,0.1155,24.6,5.6,31.5,23.4,7.5,9.7,8.4,0.6937,"Loudoun","urban","Loudoun","Loudoun","51107"
"51107","Loudoun","Virginia","urban","2018",385143,8.6371,28.8168,13.5324,7.4609,39.2091,3.4659,3.7119,136268,6.1986,3.3493,50.5073,93.8727,0.3859,167848,0.3081,0,24.6,5.6,31.5,23.4,7.5,9.7,8.4,0.8464,"Loudoun","urban","Loudoun","Loudoun","51107"
"51107","Loudoun","Virginia","urban","2019",395134,9.0134,28.502,13.6187,7.5686,38.6564,3.2208,3.3949,142299,5.7321,3.1383,51.9567,94.776,0.3866,167848,0.3081,0,24.6,5.6,31.5,23.4,7.5,9.7,8.4,0.3734,"Loudoun","urban","Loudoun","Loudoun","51107"
"51109","Louisa","Virginia","rural","2015",33986,16.7216,21.0852,2.4981,16.6745,79.4236,8.0842,10.0038,57829,16.4542,10.032,44.0762,73.2213,0.4263,8487,0.2078,0.0865,38.1,8.1,38.3,37.8,13.4,14.1,14.8,0.2525,"Thomas Jefferson","rural","Thomas Jefferson","Louisa","51109"
"51109","Louisa","Virginia","rural","2016",34350,17.3479,20.8763,2.5502,15.7962,78.0746,8.1203,11.9684,54662,14.5189,11.996,43.8418,73.2213,0.4391,9103,0.1877,0.0921,38.1,8.1,38.3,37.8,13.4,14.1,14.8,0.0708,"Thomas Jefferson","rural","Thomas Jefferson","Louisa","51109"
"51109","Louisa","Virginia","rural","2017",34813,18.1886,20.7308,2.6456,15.2185,76.7545,7.7267,11.7516,56946,12.4006,12.2444,43.956,73.2213,0.4461,9056,0.1931,0.103,38.1,8.1,38.3,37.8,13.4,14.1,14.8,0.8482,"Thomas Jefferson","rural","Thomas Jefferson","Louisa","51109"
"51109","Louisa","Virginia","rural","2018",35380,18.892,20.5992,2.7869,14.8021,76.5525,6.2696,12.3272,59343,10.9562,12.1768,41.5306,75.7569,0.4529,10037,0.1805,0,38.1,8.1,38.3,37.8,13.4,14.1,14.8,0.4379,"Thomas Jefferson","rural","Thomas Jefferson","Louisa","51109"
"51109","Louisa","Virginia","rural","2019",36040,19.5727,20.3912,2.9384,14.8696,75.942,5.4222,11.7959,60975,10.6243,11.5997,44.6171,78.7254,0.4702,10037,0.1805,0,38.1,8.1,38.3,37.8,13.4,14.1,14.8,0.2141,"Thomas Jefferson","rural","Thomas Jefferson","Louisa","51109"
"51111","Lunenburg","Virginia","rural","2015",12558,19.0874,19.0954,4.0373,34.0341,87.8094,7.3051,20.4615,39506,15.4767,18.3348,37.563,56.0045,0.4177,2225,0.1622,0.1083,43.8,8.1,40,42.1,17.3,15.3,17.6,0.0399,"Piedmont","rural","Piedmont","Lunenburg","51111"
"51111","Lunenburg","Virginia","rural","2016",12450,19.7831,18.9398,4.2169,31.743,88.2443,6.193,20.5734,39911,16.1534,19.3362,42.191,56.0045,0.3992,2289,0.1634,0.1302,43.8,8.1,40,42.1,17.3,15.3,17.6,0.6821,"Piedmont","rural","Piedmont","Lunenburg","51111"
"51111","Lunenburg","Virginia","rural","2017",12369,20.3978,18.8293,4.2768,30.9726,89.4458,4.4837,18.6002,39537,14.3395,19.0625,45.1716,56.0045,0.3998,2342,0.1614,0.1362,43.8,8.1,40,42.1,17.3,15.3,17.6,0.593,"Piedmont","rural","Piedmont","Lunenburg","51111"
"51111","Lunenburg","Virginia","rural","2018",12278,20.9969,18.7408,4.4714,30.8112,89.4463,4.371,17.8796,41868,13.3245,17.3863,44.7305,58.2314,0.3901,2393,0.1475,0,43.8,8.1,40,42.1,17.3,15.3,17.6,0.2564,"Piedmont","rural","Piedmont","Lunenburg","51111"
"51111","Lunenburg","Virginia","rural","2019",12282,21.4704,18.1811,4.9585,31.1838,88.691,4.524,16.419,44303,10.7418,14.0461,38.2329,57.8383,0.4,2393,0.1475,0,43.8,8.1,40,42.1,17.3,15.3,17.6,0.9729,"Piedmont","rural","Piedmont","Lunenburg","51111"
"51113","Madison","Virginia","rural","2015",13147,20.2936,21.1607,2.0917,8.2528,76.8277,6.6218,12.4393,47736,15.5269,10.9734,37.6462,70.002,0.451,3099,0.1991,0.1843,38.6,8.7,39.2,34.7,13.8,14,15.2,0.2472,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Madison","51113"
"51113","Madison","Virginia","rural","2016",13122,20.4237,21.1706,2.2176,7.1178,74.3551,5.3082,11.6638,48271,15.4024,11.543,39.4946,70.002,0.4678,3166,0.1898,0.0786,38.6,8.7,39.2,34.7,13.8,14,15.2,0.8475,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Madison","51113"
"51113","Madison","Virginia","rural","2017",13108,20.2167,21.0101,2.4031,6.7135,73.1008,5.6484,9.775,52287,14.5851,9.8492,34.4624,70.002,0.4613,3112,0.1947,0.0893,38.6,8.7,39.2,34.7,13.8,14,15.2,0.591,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Madison","51113"
"51113","Madison","Virginia","rural","2018",13139,21.0747,20.755,2.679,6.9259,75.8482,5.4579,8.2689,54197,12.6002,9.7085,32.5513,71.2879,0.4618,3123,0.1912,0,38.6,8.7,39.2,34.7,13.8,14,15.2,0.2303,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Madison","51113"
"51113","Madison","Virginia","rural","2019",13170,21.6325,20.5923,2.8929,8.2536,76.6204,5.0796,6.5569,57895,10.4301,8.1026,32.8323,72.1762,0.4324,3123,0.1912,0,38.6,8.7,39.2,34.7,13.8,14,15.2,0.1162,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Madison","51113"
"51115","Mathews","Virginia","urban","2015",8880,28.7838,17.027,1.3964,10.259,70.8156,3.2983,6.9643,63845,8.0242,8.1713,46.9419,75.0398,0.3973,1296,0.1875,0.0941,40.3,10.2,41.4,29.1,13.5,11.7,13.6,0.6208,"Three Rivers","urban","Three Rivers","Mathews","51115"
"51115","Mathews","Virginia","urban","2016",8848,29.2382,16.6252,1.0059,9.8214,73.4179,1.9819,9.6145,64049,8.3704,8.6265,41.6244,75.0398,0.4209,1388,0.183,0.1196,40.3,10.2,41.4,29.1,13.5,11.7,13.6,0.1312,"Three Rivers","urban","Three Rivers","Mathews","51115"
"51115","Mathews","Virginia","urban","2017",8830,29.5696,15.4247,0.6795,10.4983,73.0775,1.351,10.6478,63622,8.6256,8.8423,56.5637,75.0398,0.4279,1369,0.1877,0.0774,40.3,10.2,41.4,29.1,13.5,11.7,13.6,0.0896,"Three Rivers","urban","Three Rivers","Mathews","51115"
"51115","Mathews","Virginia","urban","2018",8796,29.7976,15.1774,0.8981,10.3001,72.0275,2.7096,10.8114,67009,10.0081,8.9048,58.9641,72.1085,0.4538,1382,0.1708,0,40.3,10.2,41.4,29.1,13.5,11.7,13.6,0.6567,"Three Rivers","urban","Three Rivers","Mathews","51115"
"51115","Mathews","Virginia","urban","2019",8788,31.1903,14.7132,2.5262,8.8416,72.1202,4.3846,11.3832,64237,11.9862,8.5714,46.5195,72.2449,0.4385,1382,0.1708,0,40.3,10.2,41.4,29.1,13.5,11.7,13.6,0.2261,"Three Rivers","urban","Three Rivers","Mathews","51115"
"51117","Mecklenburg","Virginia","rural","2015",31555,22.7856,19.2743,2.5733,35.0911,84.3924,6.8958,19.8117,37356,14.007,13.892,41.5432,57.5053,0.4473,10787,0.1264,0.0904,44.2,8.9,39.8,38.4,17,14.5,17,0.3422,"Southside","rural","Southside","Mecklenburg","51117"
"51117","Mecklenburg","Virginia","rural","2016",31209,23.8104,19.1836,2.621,35.493,82.8687,6.1247,17.7938,40040,12.9593,13.7079,44.7739,57.5053,0.4432,10610,0.1386,0.0938,44.2,8.9,39.8,38.4,17,14.5,17,0.8165,"Southside","rural","Southside","Mecklenburg","51117"
"51117","Mecklenburg","Virginia","rural","2017",30959,24.1707,18.9767,2.6777,35.7021,81.7563,5.003,16.8662,41126,12.0096,13.7208,46.2218,57.5053,0.458,10472,0.1435,0.0899,44.2,8.9,39.8,38.4,17,14.5,17,0.2505,"Southside","rural","Southside","Mecklenburg","51117"
"51117","Mecklenburg","Virginia","rural","2018",30847,25.0041,18.809,2.8787,35.6339,81.6457,4.3151,18.9046,42025,11.6662,13.6775,41.8494,58.1549,0.4698,10651,0.1418,0,44.2,8.9,39.8,38.4,17,14.5,17,0.659,"Southside","rural","Southside","Mecklenburg","51117"
"51117","Mecklenburg","Virginia","rural","2019",30728,25.1302,18.9143,2.9647,35.4432,79.8283,3.8857,18.9947,43207,10.1735,13.1677,45.2361,61.706,0.4686,10651,0.1418,0,44.2,8.9,39.8,38.4,17,14.5,17,0.9915,"Southside","rural","Southside","Mecklenburg","51117"
"51119","Middlesex","Virginia","rural","2015",10717,28.1889,15.7693,2.0062,19.2964,75.7854,6.3109,9.4696,54654,8.6957,8.7748,49.6571,65.4799,0.4516,2457,0.1718,0.0944,43.9,10.2,42.3,32.4,14.6,12.4,14.8,0.7064,"Three Rivers","rural","Three Rivers","Middlesex","51119"
"51119","Middlesex","Virginia","rural","2016",10728,28.9896,15.5761,0.5872,19.6682,76.6281,5.2927,10.9094,53093,9.7907,10.1252,53.6432,65.4799,0.4557,3281,0.1926,0.0951,43.9,10.2,42.3,32.4,14.6,12.4,14.8,0.6015,"Three Rivers","rural","Three Rivers","Middlesex","51119"
"51119","Middlesex","Virginia","rural","2017",10710,29.9346,15.5556,0.5135,18.4594,77.896,6.3034,10.222,50483,10.2045,10.8138,53.5342,65.4799,0.4689,3391,0.1772,0.107,43.9,10.2,42.3,32.4,14.6,12.4,14.8,0.4651,"Three Rivers","rural","Three Rivers","Middlesex","51119"
"51119","Middlesex","Virginia","rural","2018",10700,30.8785,15.8505,0.7383,15.4486,78.1891,4.4425,8.442,51917,8.9382,11.0463,58.1128,65.6489,0.4553,3166,0.187,0,43.9,10.2,42.3,32.4,14.6,12.4,14.8,0.8573,"Three Rivers","rural","Three Rivers","Middlesex","51119"
"51119","Middlesex","Virginia","rural","2019",10675,31.0726,16.1686,1.2459,13.911,78.4972,5.5054,10.0446,57438,9.0003,12.1008,63.442,67.7167,0.4487,3166,0.187,0,43.9,10.2,42.3,32.4,14.6,12.4,14.8,0.5435,"Three Rivers","rural","Three Rivers","Middlesex","51119"
"51121","Montgomery","Virginia","urban","2015",96467,10.6793,15.906,2.9596,4.3486,54.3449,5.5376,24.8415,46663,7.829,8.7531,36.2225,84.386,0.4978,40285,0.2282,0.0874,24.5,5.4,28.5,28.9,8.4,14.3,10.5,0.4309,"New River","urban","New River","Montgomery","51121"
"51121","Montgomery","Virginia","urban","2016",97227,11.0319,15.9935,3.0197,4.3599,53.987,4.6182,24.0487,49712,6.8923,7.8177,39.9191,84.386,0.5053,41311,0.2403,0.0757,24.5,5.4,28.5,28.9,8.4,14.3,10.5,0.3976,"New River","urban","New River","Montgomery","51121"
"51121","Montgomery","Virginia","urban","2017",97692,11.5209,15.7239,3.0535,4.5306,53.7276,4.2305,23.7935,53424,6.5888,7.2687,41.9692,84.386,0.4966,41640,0.231,0.0739,24.5,5.4,28.5,28.9,8.4,14.3,10.5,0.8673,"New River","urban","New River","Montgomery","51121"
"51121","Montgomery","Virginia","urban","2018",97997,11.8861,15.6719,3.1736,4.5532,54.2222,4.6311,24.2746,54641,6.441,6.9949,41.0832,85.9961,0.5009,41243,0.2307,0,24.5,5.4,28.5,28.9,8.4,14.3,10.5,0.8267,"New River","urban","New River","Montgomery","51121"
"51121","Montgomery","Virginia","urban","2019",98140,12.1999,15.5299,3.2423,4.5333,54.5315,4.1163,23.5385,57977,6.1452,6.4425,42.6508,88.0818,0.4951,41243,0.2307,0,24.5,5.4,28.5,28.9,8.4,14.3,10.5,0.2873,"New River","urban","New River","Montgomery","51121"
"51125","Nelson","Virginia","urban","2015",14858,22.3583,19.9287,3.4661,13.4406,71.8446,5.6652,14.7161,47118,13.0532,12.2417,42.349,62.6246,0.471,3274,0.2022,0.1561,39.5,9.4,41.2,33.8,13.9,12.7,14.5,0.8396,"Thomas Jefferson","urban","Thomas Jefferson","Nelson","51125"
"51125","Nelson","Virginia","urban","2016",14831,23.2621,19.8233,3.668,13.0065,69.9466,3.8309,14.5518,50994,12.0796,11.6965,46.443,62.6246,0.4766,3674,0.2047,0.1639,39.5,9.4,41.2,33.8,13.9,12.7,14.5,0.0698,"Thomas Jefferson","urban","Thomas Jefferson","Nelson","51125"
"51125","Nelson","Virginia","urban","2017",14863,24.3625,18.8051,3.909,12.77,69.2266,3.7002,14.8915,53834,11.6392,11.4978,43.852,62.6246,0.4753,3752,0.1895,0.149,39.5,9.4,41.2,33.8,13.9,12.7,14.5,0.0024,"Thomas Jefferson","urban","Thomas Jefferson","Nelson","51125"
"51125","Nelson","Virginia","urban","2018",14812,25.162,18.4107,4.098,12.8882,67.9272,3.927,12.3517,62446,11.4061,12.0559,41.0133,66.5943,0.4833,3760,0.1867,0,39.5,9.4,41.2,33.8,13.9,12.7,14.5,0.9833,"Thomas Jefferson","urban","Thomas Jefferson","Nelson","51125"
"51125","Nelson","Virginia","urban","2019",14831,25.9794,18.5692,4.1669,12.9526,69.633,3.4975,12.9926,64313,9.1038,10.8584,41.3861,69.6993,0.4654,3760,0.1867,0,39.5,9.4,41.2,33.8,13.9,12.7,14.5,0.8245,"Thomas Jefferson","urban","Thomas Jefferson","Nelson","51125"
"51127","New Kent","Virginia","urban","2015",19560,14.0235,21.9376,2.4335,12.2546,75.4175,6.0985,6.9798,73041,6.756,7.0147,50.8026,78.094,0.379,4061,0.1807,0.1207,33.6,7.5,36.1,33.3,10.9,12.4,11.9,0.1894,"Chickahominy","urban","Chickahominy","New Kent","51127"
"51127","New Kent","Virginia","urban","2016",20051,14.7324,21.3057,2.6133,12.144,74.0416,4.8588,4.9859,75303,6.2959,6.9258,50.3328,78.094,0.3842,4086,0.1965,0.0942,33.6,7.5,36.1,33.3,10.9,12.4,11.9,0.3442,"Chickahominy","urban","Chickahominy","New Kent","51127"
"51127","New Kent","Virginia","urban","2017",20523,15.8846,20.7085,2.9138,11.4018,73.1468,5.0934,5.1108,78429,5.4657,7.6241,52.0757,78.094,0.3879,4034,0.1864,0.0952,33.6,7.5,36.1,33.3,10.9,12.4,11.9,0.8547,"Chickahominy","urban","Chickahominy","New Kent","51127"
"51127","New Kent","Virginia","urban","2018",21103,16.2678,20.7459,3.1512,11.3538,71.6109,4.4925,4.8433,79698,5.7108,5.8421,51.2195,80.7196,0.376,4204,0.1924,0,33.6,7.5,36.1,33.3,10.9,12.4,11.9,0.9353,"Chickahominy","urban","Chickahominy","New Kent","51127"
"51127","New Kent","Virginia","urban","2019",21686,16.5268,20.6354,3.3017,12.0031,73.132,3.491,6.9105,87904,5.0149,8.3407,40.6512,79.6382,0.3731,4204,0.1924,0,33.6,7.5,36.1,33.3,10.9,12.4,11.9,0.2026,"Chickahominy","urban","Chickahominy","New Kent","51127"
"51131","Northampton","Virginia","rural","2015",12184,24.2613,19.6733,8.0105,36.4412,79.447,9.3762,22.9837,35055,20.6125,16.7302,38.7393,62.7004,0.4987,4279,0.1412,0.1005,43.9,9.2,41.2,42.8,17.1,13.8,16.8,0.2307,"Eastern Shore","rural","Eastern Shore","Northampton","51131"
"51131","Northampton","Virginia","rural","2016",12118,24.8143,19.8135,8.2439,35.6907,78.5189,6.9817,21.8646,37011,16.6455,16.4335,34.8767,62.7004,0.4949,4392,0.1571,0.1066,43.9,9.2,41.2,42.8,17.1,13.8,16.8,0.6236,"Eastern Shore","rural","Eastern Shore","Northampton","51131"
"51131","Northampton","Virginia","rural","2017",11998,25.1625,19.9033,8.4014,34.9975,76.7673,4.3926,20.3019,41468,14.0306,16.9596,41.353,62.7004,0.4739,4198,0.1475,0.1408,43.9,9.2,41.2,42.8,17.1,13.8,16.8,0.8873,"Eastern Shore","rural","Eastern Shore","Northampton","51131"
"51131","Northampton","Virginia","rural","2018",11957,25.5917,19.8378,8.6727,33.6372,78.4401,3.0733,19.0525,43553,13.1329,16.3269,46.7978,67.1132,0.4694,4040,0.1671,0,43.9,9.2,41.2,42.8,17.1,13.8,16.8,0.4511,"Eastern Shore","rural","Eastern Shore","Northampton","51131"
"51131","Northampton","Virginia","rural","2019",11885,26.0244,19.8906,8.7758,33.2604,77.3667,3.993,18.0328,47227,10.8969,16.181,50.9487,72.6301,0.4639,4040,0.1671,0,43.9,9.2,41.2,42.8,17.1,13.8,16.8,0.8233,"Eastern Shore","rural","Eastern Shore","Northampton","51131"
"51133","Northumberland","Virginia","rural","2015",12304,33.0705,15.9217,0.4551,28.698,74.6355,8.7257,11.0044,51885,8.0868,9.7765,33.7173,70.2113,0.4325,2236,0.1695,0.0921,46.1,10.8,42.7,27.4,15.8,11.5,15,0.0907,"Three Rivers","rural","Three Rivers","Northumberland","51133"
"51133","Northumberland","Virginia","rural","2016",12272,33.8983,15.792,0.3585,29.0906,72.9396,7.5698,10.9606,54440,8.605,8.3622,34.9873,70.2113,0.434,2251,0.1537,0.1124,46.1,10.8,42.7,27.4,15.8,11.5,15,0.4341,"Three Rivers","rural","Three Rivers","Northumberland","51133"
"51133","Northumberland","Virginia","rural","2017",12254,35.1559,15.3664,0.4815,28.6519,73.6444,7.8466,13.5164,56677,10.7965,5.9058,28.7048,70.2113,0.4412,2288,0.1538,0.1132,46.1,10.8,42.7,27.4,15.8,11.5,15,0.087,"Three Rivers","rural","Three Rivers","Northumberland","51133"
"51133","Northumberland","Virginia","rural","2018",12223,36.0386,15.0863,0.7445,27.5137,71.5101,6.403,13.923,58677,10.513,6.8414,33.3333,73.4963,0.4462,2261,0.1765,0,46.1,10.8,42.7,27.4,15.8,11.5,15,0.8501,"Three Rivers","rural","Three Rivers","Northumberland","51133"
"51133","Northumberland","Virginia","rural","2019",12190,36.694,14.8646,0.8696,27.3257,71.1213,4.628,14.6257,62632,9.3027,7.5394,31.5091,77.4893,0.4507,2261,0.1765,0,46.1,10.8,42.7,27.4,15.8,11.5,15,0.5902,"Three Rivers","rural","Three Rivers","Northumberland","51133"
"51135","Nottoway","Virginia","rural","2015",15711,17.8856,20.1133,3.9335,39.5583,84.7955,10.6769,24.1379,36284,12.4646,24.8882,24.097,57.8377,0.4452,5722,0.1548,0.0741,42.9,7.5,38.2,36.6,16.2,15.6,16.6,0.5817,"Piedmont","rural","Piedmont","Nottoway","51135"
"51135","Nottoway","Virginia","rural","2016",15641,18.2917,19.9284,3.8233,39.422,84.7593,8.2139,21.2736,36849,10.9171,24.2424,32.8408,57.8377,0.4391,5522,0.1606,0.0761,42.9,7.5,38.2,36.6,16.2,15.6,16.6,0.6746,"Piedmont","rural","Piedmont","Nottoway","51135"
"51135","Nottoway","Virginia","rural","2017",15537,18.2725,19.9009,4.0741,40.2587,86.3359,5.7621,21.5135,38410,10.3248,28.4573,36.1555,57.8377,0.4658,5347,0.1506,0.0744,42.9,7.5,38.2,36.6,16.2,15.6,16.6,0.4716,"Piedmont","rural","Piedmont","Nottoway","51135"
"51135","Nottoway","Virginia","rural","2018",15500,18.5161,19.4903,4.2387,40.7355,87.2706,3.7164,20.1894,42869,11.4836,27.0841,39.8416,65.0848,0.5133,5714,0.1664,0,42.9,7.5,38.2,36.6,16.2,15.6,16.6,0.3723,"Piedmont","rural","Piedmont","Nottoway","51135"
"51135","Nottoway","Virginia","rural","2019",15433,18.9529,19.3935,4.4126,40.6661,85.2266,4.0644,18.3147,45535,12.9936,21.1715,45.6341,66.3055,0.5061,5714,0.1664,0,42.9,7.5,38.2,36.6,16.2,15.6,16.6,0.0278,"Piedmont","rural","Piedmont","Nottoway","51135"
"51137","Orange","Virginia","rural","2015",34596,19.1785,22.3928,4.0554,12.7414,74.9374,7.8891,12.1124,65166,12.4439,10.1483,43.4893,75.3526,0.4113,9270,0.1859,0.0833,36.3,8.2,37.7,32.4,12.2,13.1,13.5,0.8071,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Orange","51137"
"51137","Orange","Virginia","rural","2016",34873,19.6341,22.1834,4.2096,12.2674,74.0632,7.625,9.1827,66990,11.2451,7.8445,40.906,75.3526,0.3918,9530,0.1881,0.1059,36.3,8.2,37.7,32.4,12.2,13.1,13.5,0.5408,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Orange","51137"
"51137","Orange","Virginia","rural","2017",35265,19.7193,21.9906,4.5513,12.3267,74.4125,6.4684,8.8565,67196,12.0018,7.8174,41.547,75.3526,0.3859,9640,0.1754,0.1188,36.3,8.2,37.7,32.4,12.2,13.1,13.5,0.7151,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Orange","51137"
"51137","Orange","Virginia","rural","2018",35612,19.6338,21.7932,4.7596,12.4705,75.7443,5.8273,8.5873,68481,10.0217,8.407,43.9268,76.1763,0.3912,9783,0.1895,0,36.3,8.2,37.7,32.4,12.2,13.1,13.5,0.6833,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Orange","51137"
"51137","Orange","Virginia","rural","2019",36010,19.7362,22.0744,5.0014,12.8353,74.8842,5.7366,8.1687,71548,9.4286,6.6306,43.694,78.997,0.3809,9783,0.1895,0,36.3,8.2,37.7,32.4,12.2,13.1,13.5,0.8778,"Rappahannock Rapidan","rural","Rappahannock Rapidan","Orange","51137"
"51139","Page","Virginia","rural","2015",23843,19.3306,20.5134,1.7867,1.6441,87.2214,9.3161,16.4295,43895,14.8385,14.2339,47.4784,61.9626,0.4148,4954,0.148,0.0918,37.6,8.5,40.3,35.8,13.6,15.5,16.5,0.2314,"Lord Fairfax","rural","Lord Fairfax","Page","51139"
"51139","Page","Virginia","rural","2016",23759,20.0598,20.2955,1.8393,1.5994,87.0996,8.6016,16.0357,45030,13.5586,14.2707,46.7094,61.9626,0.4006,5226,0.1385,0.1001,37.6,8.5,40.3,35.8,13.6,15.5,16.5,0.0291,"Lord Fairfax","rural","Lord Fairfax","Page","51139"
"51139","Page","Virginia","rural","2017",23694,20.3554,20.3933,1.8697,1.4561,86.8263,7.7896,17.0006,46140,12.4181,15.179,45.2413,61.9626,0.4272,5364,0.151,0.0917,37.6,8.5,40.3,35.8,13.6,15.5,16.5,0.6085,"Lord Fairfax","rural","Lord Fairfax","Page","51139"
"51139","Page","Virginia","rural","2018",23749,20.5356,20.384,1.9538,1.5327,86.0866,6.4463,18.306,47951,12.5165,14.5856,39.6132,64.8105,0.4274,5385,0.1495,0,37.6,8.5,40.3,35.8,13.6,15.5,16.5,0.7843,"Lord Fairfax","rural","Lord Fairfax","Page","51139"
"51139","Page","Virginia","rural","2019",23788,20.8761,20.2917,2.0136,1.3746,86.2894,6.4729,15.0947,51792,12.1752,13.5904,40.8786,67.7579,0.4031,5385,0.1495,0,37.6,8.5,40.3,35.8,13.6,15.5,16.5,0.3209,"Lord Fairfax","rural","Lord Fairfax","Page","51139"
"51141","Patrick","Virginia","rural","2015",18264,23.6914,18.1505,2.6883,6.3951,87.3635,8.2642,21.1852,33982,15.2963,17.7279,34.7467,62.7771,0.4303,5165,0.1328,0.066,42.6,9.4,42.8,37.2,15.3,14.9,17.5,0.4461,"West Piedmont","rural","West Piedmont","Patrick","51141"
"51141","Patrick","Virginia","rural","2016",18180,23.8009,18.1958,2.7338,5.7811,86.3996,7.7048,22.1998,35999,14.4802,15.6182,37.4651,62.7771,0.4286,5443,0.1345,0.0597,42.6,9.4,42.8,37.2,15.3,14.9,17.5,0.7445,"West Piedmont","rural","West Piedmont","Patrick","51141"
"51141","Patrick","Virginia","rural","2017",17958,24.5907,17.9975,2.7954,5.5351,85.7185,6.6034,20.2157,37757,12.824,16.7509,37.38,62.7771,0.438,5049,0.1428,0.0828,42.6,9.4,42.8,37.2,15.3,14.9,17.5,0.0487,"West Piedmont","rural","West Piedmont","Patrick","51141"
"51141","Patrick","Virginia","rural","2018",17859,25.4102,17.6886,2.9509,5.7338,86.1152,5.6851,18.661,40486,11.817,16.1744,37.9635,65.231,0.4463,4657,0.1338,0,42.6,9.4,42.8,37.2,15.3,14.9,17.5,0.5401,"West Piedmont","rural","West Piedmont","Patrick","51141"
"51141","Patrick","Virginia","rural","2019",17748,26.1551,17.6189,3.0539,5.9218,84.7715,5.1517,14.2264,43073,10.4464,14.0297,40.5273,68.2656,0.4321,4657,0.1338,0,42.6,9.4,42.8,37.2,15.3,14.9,17.5,0.783,"West Piedmont","rural","West Piedmont","Patrick","51141"
"51143","Pittsylvania","Virginia","rural","2015",62794,19.1786,20.2551,2.3967,21.4177,85.8571,7.665,16.0727,41824,12.1382,15.5816,46.0135,62.8358,0.4153,12266,0.1573,0.1077,41.5,8.5,39.3,36.8,14.7,14.9,16.3,0.0811,"Pittsylvania-Danville","rural","Pittsylvania-Danville","Pittsylvania","51143"
"51143","Pittsylvania","Virginia","rural","2016",62392,19.7974,19.9978,2.4346,21.1678,85.3773,6.6493,15.0751,43087,10.6425,15.2353,45.4356,62.8358,0.4243,12037,0.1706,0.0929,41.5,8.5,39.3,36.8,14.7,14.9,16.3,0.9878,"Pittsylvania-Danville","rural","Pittsylvania-Danville","Pittsylvania","51143"
"51143","Pittsylvania","Virginia","rural","2017",61970,20.4131,19.7741,2.4883,21.1602,85.8678,6.6805,14.6917,44356,9.8469,15.3483,45.7169,62.8358,0.4287,12111,0.1693,0.0843,41.5,8.5,39.3,36.8,14.7,14.9,16.3,0.0468,"Pittsylvania-Danville","rural","Pittsylvania-Danville","Pittsylvania","51143"
"51143","Pittsylvania","Virginia","rural","2018",61676,21.1055,19.5003,2.5796,20.0905,86.0682,6.1363,15.6164,45382,9.6526,15.4994,49.4985,67.3566,0.4338,11887,0.1665,0,41.5,8.5,39.3,36.8,14.7,14.9,16.3,0.4663,"Pittsylvania-Danville","rural","Pittsylvania-Danville","Pittsylvania","51143"
"51143","Pittsylvania","Virginia","rural","2019",61256,21.8297,19.1051,2.6316,20.0911,85.4651,5.7528,16.0856,47690,8.5953,14.3831,49.0336,72.475,0.4442,11887,0.1665,0,41.5,8.5,39.3,36.8,14.7,14.9,16.3,0.8493,"Pittsylvania-Danville","rural","Pittsylvania-Danville","Pittsylvania","51143"
"51145","Powhatan","Virginia","urban","2015",28207,14.8403,20.0659,1.9747,12.2594,72.0913,4.9085,4.8944,77896,8.4579,6.2282,51.8278,85.1915,0.3862,6240,0.1877,0.1022,34.3,7.9,36.6,31.6,10.6,12.3,12.1,0.5673,"Chesterfield","urban","Chesterfield","Powhatan","51145"
"51145","Powhatan","Virginia","urban","2016",28286,15.711,19.5715,1.9798,12.0307,71.5028,4.5712,5.5748,77684,8.3876,5.0476,60.1417,85.1915,0.3821,6342,0.198,0.0948,34.3,7.9,36.6,31.6,10.6,12.3,12.1,0.7573,"Chesterfield","urban","Chesterfield","Powhatan","51145"
"51145","Powhatan","Virginia","urban","2017",28364,16.528,18.9642,2.0237,11.2008,71.5736,4.0382,5.5316,80441,7.8581,3.9904,61.2745,85.1915,0.3714,6830,0.1873,0.0963,34.3,7.9,36.6,31.6,10.6,12.3,12.1,0.3853,"Chesterfield","urban","Chesterfield","Powhatan","51145"
