"county_id","census_tract_fips","tract_name","county_name","state_name","srhp_rural","year","total_pop","over_65","under_18","hispanic","black","no_ba","unempl","in_pov","median_hh_income","no_health_ins","snap","rent_under_30","have_internet_sub","gini","total_jobs","perc_ba_jobs","perc_jobs_young_firms","bphigh_crudeprev","cancer_crudeprev","highchol_crudeprev","obesity_crudeprev","diabetes_crudeprev","mhlth_crudeprev","phlth_crudeprev","health_access","region_type","health_district","name","id"
"51147","51147930202","Census Tract 9302.02","Prince Edward","Virginia","rural","2017",3696,18.1277,20.7251,1.4069,49.8106,81.7398,8.5094,20.457,46250,9.8214,18.0207,43.2203,58.6411,0.4277,378,0.1614,0.1614,40.9,7.1,36.7,36.7,14.3,14.7,15,0.3967,"rural","Piedmont","Census Tract 9302.02","51147930202"
"51147","51147930202","Census Tract 9302.02","Prince Edward","Virginia","rural","2018",3432,16.4627,23.1935,1.7483,53.2343,74.5025,7.9498,17.5134,52628,8.683,15.5763,49.375,63.7072,0.4215,361,0.1385,0,40.9,7.1,36.7,36.7,14.3,14.7,15,0.0576,"rural","Piedmont","Census Tract 9302.02","51147930202"
"51147","51147930202","Census Tract 9302.02","Prince Edward","Virginia","rural","2019",3583,15.7968,22.8858,0.9768,45.5484,72.8152,9.2755,25.6493,53393,5.8889,13.9466,45.9948,69.0653,0.4196,361,0.1385,0,40.9,7.1,36.7,36.7,14.3,14.7,15,0.585,"rural","Piedmont","Census Tract 9302.02","51147930202"
"51147","51147930203","Census Tract 9302.03","Prince Edward","Virginia","rural","2015",1733,1.0387,0.9233,3.4045,8.0785,87.8788,7.2917,0,22159,1.2118,0,0,44.4444,0.2795,1275,0.3475,0.0071,6.9,1,8,16.9,1.1,18,4.5,0.2595,"rural","Piedmont","Census Tract 9302.03","51147930203"
"51147","51147930203","Census Tract 9302.03","Prince Edward","Virginia","rural","2016",1728,1.1574,0.9838,3.4722,8.5648,86.6667,10.5769,0,NA,1.331,0,0,44.4444,0.2842,1483,0.3567,0.0108,6.9,1,8,16.9,1.1,18,4.5,0.2081,"rural","Piedmont","Census Tract 9302.03","51147930203"
"51147","51147930203","Census Tract 9302.03","Prince Edward","Virginia","rural","2017",1598,0.7509,0.7509,2.7534,8.8861,100,5.0633,0,NA,1.7522,0,0,44.4444,0.1225,1462,0.3632,0.0075,6.9,1,8,16.9,1.1,18,4.5,0.0483,"rural","Piedmont","Census Tract 9302.03","51147930203"
"51147","51147930203","Census Tract 9302.03","Prince Edward","Virginia","rural","2018",1482,0.7422,0,1.9568,9.8516,100,6.5625,0,NA,2.6991,0,NA,100,NA,1489,0.3566,0,6.9,1,8,16.9,1.1,18,4.5,0.4383,"rural","Piedmont","Census Tract 9302.03","51147930203"
"51147","51147930203","Census Tract 9302.03","Prince Edward","Virginia","rural","2019",1458,0.5487,0,2.8121,10.6996,100,6.0302,0,NA,3.6351,0,0,100,0.0561,1489,0.3566,0,6.9,1,8,16.9,1.1,18,4.5,0.6567,"rural","Piedmont","Census Tract 9302.03","51147930203"
"51147","51147930300","Census Tract 9303","Prince Edward","Virginia","rural","2015",7169,16.4737,16.5295,2.9711,32.2081,77.3101,3.7063,15.2605,46835,13.0702,19.3378,33.1565,62.0642,0.4291,658,0.2857,0.0851,35.1,6,34,33.4,11.6,14.9,13,0.4986,"rural","Piedmont","Census Tract 9303","51147930300"
"51147","51147930300","Census Tract 9303","Prince Edward","Virginia","rural","2016",7104,17.3142,16.8215,1.8722,33.1926,80.6935,3.7854,13.3218,46030,14.2596,18.7705,25.463,62.0642,0.4494,698,0.3209,0.0989,35.1,6,34,33.4,11.6,14.9,13,0.156,"rural","Piedmont","Census Tract 9303","51147930300"
"51147","51147930300","Census Tract 9303","Prince Edward","Virginia","rural","2017",7279,17.1727,19.5357,2.8575,32.8479,80.7701,4.5852,17.1579,47953,13.6008,21.1065,35,62.0642,0.4499,664,0.3057,0.0979,35.1,6,34,33.4,11.6,14.9,13,0.3347,"rural","Piedmont","Census Tract 9303","51147930300"
"51147","51147930300","Census Tract 9303","Prince Edward","Virginia","rural","2018",7124,16.9989,19.6238,1.1651,29.941,77.04,6.1082,16.7406,53004,10.3032,19.1958,34.186,63.9062,0.4505,690,0.2696,0,35.1,6,34,33.4,11.6,14.9,13,0.4574,"rural","Piedmont","Census Tract 9303","51147930300"
"51147","51147930300","Census Tract 9303","Prince Edward","Virginia","rural","2019",7099,17.6645,17.749,1.8735,29.638,77.9537,4.3948,13.3586,52543,8.1843,19.1901,29.2208,68.8449,0.4264,690,0.2696,0,35.1,6,34,33.4,11.6,14.9,13,0.7602,"rural","Piedmont","Census Tract 9303","51147930300"
"51149","51149850100","Census Tract 8501","Prince George","Virginia","urban","2015",3792,3.3492,1.9778,10.2584,45.2268,93.4315,10.3139,17.2632,40000,9.7665,22.6087,31.3953,72.956,0.4819,1602,0.161,0.123,31.4,3.2,27.5,42.7,10.7,15.9,13.4,0.0823,"urban","Crater","Census Tract 8501","51149850100"
"51149","51149850100","Census Tract 8501","Prince George","Virginia","urban","2016",4027,3.6007,1.6638,8.741,45.8654,93.3934,6.5903,17.3267,41250,6.8106,22.9008,54.8077,72.956,0.4964,1649,0.1747,0.1134,31.4,3.2,27.5,42.7,10.7,15.9,13.4,0.1353,"urban","Crater","Census Tract 8501","51149850100"
"51149","51149850100","Census Tract 8501","Prince George","Virginia","urban","2017",4466,3.9857,2.4854,8.7326,42.79,92.0438,12.2271,14.2562,69750,9.8548,24.8428,54.5455,72.956,0.4441,1627,0.1666,0.0074,31.4,3.2,27.5,42.7,10.7,15.9,13.4,0.7165,"urban","Crater","Census Tract 8501","51149850100"
"51149","51149850100","Census Tract 8501","Prince George","Virginia","urban","2018",4110,3.7956,3.7713,10.073,40.4623,92.1585,12.1827,23.9044,50000,15.9151,20.068,53.8462,66.6667,0.4667,1463,0.1613,0,31.4,3.2,27.5,42.7,10.7,15.9,13.4,0.8286,"urban","Crater","Census Tract 8501","51149850100"
"51149","51149850100","Census Tract 8501","Prince George","Virginia","urban","2019",4524,3.7577,8.3996,9.527,44.916,92.2333,6.3025,36.1188,43281,8.8889,25.0674,49.5614,79.2453,0.5015,1463,0.1613,0,31.4,3.2,27.5,42.7,10.7,15.9,13.4,0.9483,"urban","Crater","Census Tract 8501","51149850100"
"51149","51149850200","Census Tract 8502","Prince George","Virginia","urban","2015",4818,1.2868,42.1959,16.9572,42.9431,70.2499,5.3227,9.3364,58500,4.0816,3.2773,42.7056,92.96,0.2867,1566,0.1705,0.2937,18.4,2.4,18.3,33.2,4.6,14.8,7.8,0.3389,"urban","Crater","Census Tract 8502","51149850200"
"51149","51149850200","Census Tract 8502","Prince George","Virginia","urban","2016",5193,1.1361,40.9205,21.3364,35.0664,70.3028,5.0932,6.6908,61153,3.3864,2.5326,47.9871,92.96,0.2839,1525,0.1613,0.3357,18.4,2.4,18.3,33.2,4.6,14.8,7.8,0.2436,"urban","Crater","Census Tract 8502","51149850200"
"51149","51149850200","Census Tract 8502","Prince George","Virginia","urban","2017",5035,1.4697,40.0596,19.3049,33.6643,68.0307,3.7872,8.6085,63262,4.1678,0.64,49.1511,92.96,0.308,1550,0.1368,0.3419,18.4,2.4,18.3,33.2,4.6,14.8,7.8,0.865,"urban","Crater","Census Tract 8502","51149850200"
"51149","51149850200","Census Tract 8502","Prince George","Virginia","urban","2018",5576,1.6679,40.1722,20.6062,31.6356,69.4253,7.9204,5.5249,62925,3.3364,1.2134,43.6033,92.2198,0.2988,1525,0.1489,0,18.4,2.4,18.3,33.2,4.6,14.8,7.8,0.2845,"urban","Crater","Census Tract 8502","51149850200"
"51149","51149850200","Census Tract 8502","Prince George","Virginia","urban","2019",5895,1.5267,40.2714,19.3893,33.486,66.9967,6.894,3.9341,70303,1.9991,0.7225,48.7121,96.8931,0.3023,1525,0.1489,0,18.4,2.4,18.3,33.2,4.6,14.8,7.8,0.0033,"urban","Crater","Census Tract 8502","51149850200"
"51149","51149850301","Census Tract 8503.01","Prince George","Virginia","urban","2015",6857,8.9689,21.9484,10.296,42.1467,77.7302,13.6008,11.4773,56398,13.7094,14.0459,44.2383,84.6548,0.3608,2474,0.2482,0.0598,34.3,5.9,34,37,11.9,14.6,13.2,0.3626,"urban","Crater","Census Tract 8503.01","51149850301"
"51149","51149850301","Census Tract 8503.01","Prince George","Virginia","urban","2016",7320,9.0164,24.2077,8.0601,45.1366,78.3552,10.2997,15.3279,54352,13.461,16.6261,40.2204,84.6548,0.3924,2658,0.2231,0.0455,34.3,5.9,34,37,11.9,14.6,13.2,0.3149,"urban","Crater","Census Tract 8503.01","51149850301"
"51149","51149850301","Census Tract 8503.01","Prince George","Virginia","urban","2017",7238,9.6574,25.1313,9.3396,42.2769,72.2107,9.8686,23.9154,48977,12.5438,16.3314,29.7723,84.6548,0.4409,2614,0.2223,0.0509,34.3,5.9,34,37,11.9,14.6,13.2,0.4832,"urban","Crater","Census Tract 8503.01","51149850301"
"51149","51149850301","Census Tract 8503.01","Prince George","Virginia","urban","2018",7033,11.1901,25.0818,8.3037,45.1017,72.7587,10.842,20.1763,53320,9.1109,10.101,45.4463,85.899,0.4198,2574,0.2191,0,34.3,5.9,34,37,11.9,14.6,13.2,0.6131,"urban","Crater","Census Tract 8503.01","51149850301"
"51149","51149850301","Census Tract 8503.01","Prince George","Virginia","urban","2019",6940,12.536,20.8213,11.7291,44.755,72.4333,6.7124,15.3602,54925,10.4466,9.0286,51.6187,90.3265,0.4101,2574,0.2191,0,34.3,5.9,34,37,11.9,14.6,13.2,0.8549,"urban","Crater","Census Tract 8503.01","51149850301"
"51149","51149850302","Census Tract 8503.02","Prince George","Virginia","urban","2015",4916,16.4972,22.3352,5.0244,22.9658,67.8184,8.7516,8.5842,88581,8.9345,5.5631,55.8511,84.0268,0.3287,301,0.186,0.2458,34.1,7.3,37.1,33,11.2,12.2,11.9,0.6204,"urban","Crater","Census Tract 8503.02","51149850302"
"51149","51149850302","Census Tract 8503.02","Prince George","Virginia","urban","2016",4483,16.1499,21.4365,4.0152,24.5148,67.4136,7.0599,8.6995,89219,9.2835,5.528,53.6082,84.0268,0.3372,348,0.1121,0.3103,34.1,7.3,37.1,33,11.2,12.2,11.9,0.5445,"urban","Crater","Census Tract 8503.02","51149850302"
"51149","51149850302","Census Tract 8503.02","Prince George","Virginia","urban","2017",4566,15.6592,21.6163,6.3513,26.982,62.0452,5.2632,13.5088,93629,7.2438,8.5906,50.9174,84.0268,0.3437,377,0.1008,0.2281,34.1,7.3,37.1,33,11.2,12.2,11.9,0.1216,"urban","Crater","Census Tract 8503.02","51149850302"
"51149","51149850302","Census Tract 8503.02","Prince George","Virginia","urban","2018",4779,15.3798,21.8874,6.5286,24.7332,58.6746,2.3772,12.111,98750,6.0383,8.6321,45.5285,84.4622,0.3515,369,0.1463,0,34.1,7.3,37.1,33,11.2,12.2,11.9,0.2007,"urban","Crater","Census Tract 8503.02","51149850302"
"51149","51149850302","Census Tract 8503.02","Prince George","Virginia","urban","2019",4845,16.9247,23.4675,7.4923,27.0588,60.0988,3.6342,11.5912,93773,4.7025,9.7038,55.7078,86.3894,0.3657,369,0.1463,0,34.1,7.3,37.1,33,11.2,12.2,11.9,0.2983,"urban","Crater","Census Tract 8503.02","51149850302"
"51149","51149850400","Census Tract 8504","Prince George","Virginia","urban","2015",5529,19.0993,18.4301,2.1885,11.9913,83.132,3.6514,8.1932,83456,5.9337,5.686,42.963,69.9561,0.3481,418,0.2464,0.0694,34.5,7.3,37,33.4,11.2,12.9,12.4,0.1235,"urban","Crater","Census Tract 8504","51149850400"
"51149","51149850400","Census Tract 8504","Prince George","Virginia","urban","2016",5428,20.4127,18.9388,2.6529,13.5041,80.6719,5.6597,6.9823,76801,7.535,6.7911,31.3433,69.9561,0.4066,409,0.2885,0.0856,34.5,7.3,37,33.4,11.2,12.9,12.4,0.6311,"urban","Crater","Census Tract 8504","51149850400"
"51149","51149850400","Census Tract 8504","Prince George","Virginia","urban","2017",5153,22.9575,17.8925,4.6963,18.6299,84.875,5.8336,7.1415,81951,9.7225,7.5658,35.7143,69.9561,0.3963,433,0.2517,0.1178,34.5,7.3,37,33.4,11.2,12.9,12.4,0.7139,"urban","Crater","Census Tract 8504","51149850400"
"51149","51149850400","Census Tract 8504","Prince George","Virginia","urban","2018",5040,23.3532,16.8056,4.6627,21.8056,83.5603,3.1212,5.1786,69189,8.9087,10.8094,51.4563,68.7966,0.4033,497,0.2334,0,34.5,7.3,37,33.4,11.2,12.9,12.4,0.6886,"urban","Crater","Census Tract 8504","51149850400"
"51149","51149850400","Census Tract 8504","Prince George","Virginia","urban","2019",4666,25.3536,14.9593,4.9078,18.5384,85.1233,2.4279,4.2006,70084,9.1727,9.9059,48.2201,68.8987,0.3703,497,0.2334,0,34.5,7.3,37,33.4,11.2,12.9,12.4,0.5779,"urban","Crater","Census Tract 8504","51149850400"
"51149","51149850501","Census Tract 8505.01","Prince George","Virginia","urban","2015",5986,16.0207,19.1948,5.2456,23.5717,77.3478,7.4295,11.4935,61940,9.8537,11.3539,27.0517,67.6624,0.3965,1096,0.1569,0.1095,33.5,7.3,36.3,32.1,10.3,11.8,11,0.9854,"urban","Crater","Census Tract 8505.01","51149850501"
"51149","51149850501","Census Tract 8505.01","Prince George","Virginia","urban","2016",5936,16.7284,18.0593,4.1105,24.6631,74.7174,7.5614,9.1644,78542,9.2096,9.0735,27.7955,67.6624,0.4304,1190,0.1555,0.1513,33.5,7.3,36.3,32.1,10.3,11.8,11,0.3067,"urban","Crater","Census Tract 8505.01","51149850501"
"51149","51149850501","Census Tract 8505.01","Prince George","Virginia","urban","2017",5954,17.1817,17.4672,2.7377,23.9335,76.3571,7.3778,7.4404,84335,7.0887,7.6814,38.1818,67.6624,0.4166,1118,0.1664,0.1172,33.5,7.3,36.3,32.1,10.3,11.8,11,0.234,"urban","Crater","Census Tract 8505.01","51149850501"
"51149","51149850501","Census Tract 8505.01","Prince George","Virginia","urban","2018",5851,18.0824,15.9631,3.1789,24.0643,74.5852,7.6476,3.0194,86000,5.3587,5.1208,43.0769,71.401,0.4089,1198,0.1469,0,33.5,7.3,36.3,32.1,10.3,11.8,11,0.1851,"urban","Crater","Census Tract 8505.01","51149850501"
"51149","51149850501","Census Tract 8505.01","Prince George","Virginia","urban","2019",5933,18.3213,19.4842,1.1124,23.0912,74.089,4.159,1.7975,88611,7.3611,5.9444,47.4654,77.9962,0.4058,1198,0.1469,0,33.5,7.3,36.3,32.1,10.3,11.8,11,0.8808,"urban","Crater","Census Tract 8505.01","51149850501"
"51149","51149850502","Census Tract 8505.02","Prince George","Virginia","urban","2015",5482,14.0095,22.656,1.3499,38.5078,77.3458,17.6303,9.757,55962,8.6376,9.3463,46.7914,83.5214,0.3352,2914,0.1311,0.0583,36.1,6.8,36.3,35.9,12.5,13.7,13.2,0.3275,"urban","Crater","Census Tract 8505.02","51149850502"
"51149","51149850502","Census Tract 8505.02","Prince George","Virginia","urban","2016",5277,16.9035,22.4749,2.4256,35.7969,76.5951,14.9508,7.2139,64688,8.6372,7.8795,54.1401,83.5214,0.3462,2864,0.1257,0.0168,36.1,6.8,36.3,35.9,12.5,13.7,13.2,0.2118,"urban","Crater","Census Tract 8505.02","51149850502"
"51149","51149850502","Census Tract 8505.02","Prince George","Virginia","urban","2017",5292,16.8934,22.7891,2.2487,35.771,76.8165,12.3639,8.5338,61932,8.5175,7.6185,35.7988,83.5214,0.362,3025,0.1336,0.0122,36.1,6.8,36.3,35.9,12.5,13.7,13.2,0.6563,"urban","Crater","Census Tract 8505.02","51149850502"
"51149","51149850502","Census Tract 8505.02","Prince George","Virginia","urban","2018",5505,16.5668,21.7439,1.7984,34.8047,77.3595,5.8205,4.5897,64750,9.0143,7.9844,43.2877,80.9045,0.3563,3077,0.1498,0,36.1,6.8,36.3,35.9,12.5,13.7,13.2,0.4305,"urban","Crater","Census Tract 8505.02","51149850502"
"51149","51149850502","Census Tract 8505.02","Prince George","Virginia","urban","2019",5311,17.0024,20.8812,0.9414,33.8543,80.8755,2.9335,4.5601,75012,3.5402,8.096,37.1951,83.1937,0.3511,3077,0.1498,0,36.1,6.8,36.3,35.9,12.5,13.7,13.2,0.1136,"urban","Crater","Census Tract 8505.02","51149850502"
"51153","51153900100","Census Tract 9001","Prince William","Virginia","urban","2015",3342,10.3531,20.766,11.4303,12.8965,48.5918,5.5395,5.6852,112442,10.8496,2.8393,55.4502,92.486,0.3283,698,0.2106,0.0716,29.1,6.3,32.4,32.2,8.3,10.3,8.6,0.9221,"urban","Prince William","Census Tract 9001","51153900100"
"51153","51153900100","Census Tract 9001","Prince William","Virginia","urban","2016",3383,10.3754,25.2734,16.5829,10.3754,47.5456,4.5195,9.666,1e+05,17.92,1.9149,53.3333,92.486,0.3565,672,0.2039,0.0908,29.1,6.3,32.4,32.2,8.3,10.3,8.6,0.2734,"urban","Prince William","Census Tract 9001","51153900100"
"51153","51153900100","Census Tract 9001","Prince William","Virginia","urban","2017",3411,13.8083,24.0106,14.1601,12.1079,39.6071,5.0945,5.8927,115885,9.9728,0.4916,63.0491,92.486,0.3398,691,0.1983,0.1201,29.1,6.3,32.4,32.2,8.3,10.3,8.6,0.4993,"urban","Prince William","Census Tract 9001","51153900100"
"51153","51153900100","Census Tract 9001","Prince William","Virginia","urban","2018",3524,15.5505,23.0136,8.9387,14.2168,38.4176,4.7418,5.193,137000,8.7057,1.2143,64.2857,94.2143,0.3213,742,0.1873,0,29.1,6.3,32.4,32.2,8.3,10.3,8.6,0.16,"urban","Prince William","Census Tract 9001","51153900100"
"51153","51153900100","Census Tract 9001","Prince William","Virginia","urban","2019",3318,21.6998,19.2586,13.4117,17.9325,41.3633,4.2638,6.2086,135625,7.2933,1.8692,57.8231,94.8239,0.3206,742,0.1873,0,29.1,6.3,32.4,32.2,8.3,10.3,8.6,0.4352,"urban","Prince William","Census Tract 9001","51153900100"
"51153","51153900201","Census Tract 9002.01","Prince William","Virginia","urban","2015",2162,5.7354,33.1175,42.8307,19.5652,78.8969,6.9172,9.5903,59239,18.3105,17.0695,24.5734,85.6716,0.4051,847,0.1523,0.2172,28,4.3,29,36.9,9.4,13.3,10.4,0.416,"urban","Prince William","Census Tract 9002.01","51153900201"
"51153","51153900201","Census Tract 9002.01","Prince William","Virginia","urban","2016",2074,8.3896,24.8795,42.5747,18.3703,75.731,6.5789,4.755,81111,19.547,11.8541,32.7138,85.6716,0.3489,944,0.1462,0.2489,28,4.3,29,36.9,9.4,13.3,10.4,0.854,"urban","Prince William","Census Tract 9002.01","51153900201"
"51153","51153900201","Census Tract 9002.01","Prince William","Virginia","urban","2017",2203,6.6273,24.8298,45.9828,16.8407,72.5019,13.253,13.4765,68250,17.1839,7.0149,34.3096,85.6716,0.4262,952,0.1859,0.2185,28,4.3,29,36.9,9.4,13.3,10.4,0.6991,"urban","Prince William","Census Tract 9002.01","51153900201"
"51153","51153900201","Census Tract 9002.01","Prince William","Virginia","urban","2018",2052,7.5049,25.8285,34.2105,21.1014,67.6784,14.3088,14.1736,68611,6.2846,8.5843,30.4527,92.6205,0.4444,820,0.1598,0,28,4.3,29,36.9,9.4,13.3,10.4,0.2382,"urban","Prince William","Census Tract 9002.01","51153900201"
"51153","51153900201","Census Tract 9002.01","Prince William","Virginia","urban","2019",2217,7.3072,21.9215,38.9265,28.507,65.8006,12.3229,12.5227,76813,6.9406,3.0956,44.3548,95.8277,0.4082,820,0.1598,0,28,4.3,29,36.9,9.4,13.3,10.4,0.726,"urban","Prince William","Census Tract 9002.01","51153900201"
"51153","51153900202","Census Tract 9002.02","Prince William","Virginia","urban","2015",4418,7.4468,28.1349,49.2531,14.5315,79.3482,5.4,19.2839,75000,27.1894,15.7895,56.2738,89.7523,0.3674,552,0.1178,0.192,29.2,5,30.5,36.1,9.7,13.6,11.2,0.8452,"urban","Prince William","Census Tract 9002.02","51153900202"
"51153","51153900202","Census Tract 9002.02","Prince William","Virginia","urban","2016",4355,7.0723,29.093,49.116,15.1091,75.3767,4.5188,20.4195,76354,29.5606,11.3656,52.027,89.7523,0.3658,567,0.1746,0.2116,29.2,5,30.5,36.1,9.7,13.6,11.2,0.7026,"urban","Prince William","Census Tract 9002.02","51153900202"
"51153","51153900202","Census Tract 9002.02","Prince William","Virginia","urban","2017",4249,7.2252,26.1944,49.5646,16.8981,78.4125,4.9548,14.4849,77123,26.8769,11.4432,67.6871,89.7523,0.3701,538,0.1506,0.2138,29.2,5,30.5,36.1,9.7,13.6,11.2,0.3796,"urban","Prince William","Census Tract 9002.02","51153900202"
"51153","51153900202","Census Tract 9002.02","Prince William","Virginia","urban","2018",4092,7.9423,26.2952,53.7634,11.608,78.5207,7.233,9.4969,78813,21.2121,6.8103,53.2995,89.1379,0.3208,534,0.176,0,29.2,5,30.5,36.1,9.7,13.6,11.2,0.4027,"urban","Prince William","Census Tract 9002.02","51153900202"
"51153","51153900202","Census Tract 9002.02","Prince William","Virginia","urban","2019",4241,7.9698,25.395,63.7821,11.7189,81.0284,7.2829,10.2084,79679,22.167,9.1065,52.6066,86.9416,0.3421,534,0.176,0,29.2,5,30.5,36.1,9.7,13.6,11.2,0.908,"urban","Prince William","Census Tract 9002.02","51153900202"
"51153","51153900203","Census Tract 9002.03","Prince William","Virginia","urban","2015",5058,3.618,29.656,34.3219,41.637,81.1462,6.0302,17.0065,51350,21.9131,12.7829,45.0596,84.0487,0.3131,203,0.3054,0.2365,25.2,3,23.9,39.4,8.3,16.6,11,0.236,"urban","Prince William","Census Tract 9002.03","51153900203"
"51153","51153900203","Census Tract 9002.03","Prince William","Virginia","urban","2016",5168,3.8506,29.257,36.5519,38.0224,80.8277,7.1926,17.1672,50925,20.1478,12.1664,44.6416,84.0487,0.3316,204,0.3284,0.25,25.2,3,23.9,39.4,8.3,16.6,11,0.329,"urban","Prince William","Census Tract 9002.03","51153900203"
"51153","51153900203","Census Tract 9002.03","Prince William","Virginia","urban","2017",5152,5.396,25.2329,36.3354,35.889,79.0223,9.55,14.1522,51329,16.6439,11.2108,44.8454,84.0487,0.3421,245,0.3388,0.3673,25.2,3,23.9,39.4,8.3,16.6,11,0.9309,"urban","Prince William","Census Tract 9002.03","51153900203"
"51153","51153900203","Census Tract 9002.03","Prince William","Virginia","urban","2018",5169,5.6491,26.9298,36.9124,33.9911,79.9207,9.8072,13.5764,54354,20.8819,8.4407,43.8636,85.5026,0.3501,204,0.3382,0,25.2,3,23.9,39.4,8.3,16.6,11,0.5398,"urban","Prince William","Census Tract 9002.03","51153900203"
"51153","51153900203","Census Tract 9002.03","Prince William","Virginia","urban","2019",4776,5.7998,25.5863,39.3216,31.6374,81.246,13.6313,11.0436,58063,23.8285,7.3844,46.7543,88.6128,0.3506,204,0.3382,0,25.2,3,23.9,39.4,8.3,16.6,11,0.1963,"urban","Prince William","Census Tract 9002.03","51153900203"
"51153","51153900300","Census Tract 9003","Prince William","Virginia","urban","2015",8387,6.8201,16.7998,19.7568,27.173,62.1941,6.4979,5.4847,71514,16.9398,6.4023,63.1196,93.8264,0.3532,2627,0.2215,0.158,27.3,4.5,27.9,35.5,8.1,13.2,9.5,0.9546,"urban","Prince William","Census Tract 9003","51153900300"
"51153","51153900300","Census Tract 9003","Prince William","Virginia","urban","2016",8651,6.9819,18.1482,23.1418,25.6387,63.4637,4.557,5.5793,74154,16.4398,5.6808,62.0389,93.8264,0.3484,2974,0.233,0.1348,27.3,4.5,27.9,35.5,8.1,13.2,9.5,0.2666,"urban","Prince William","Census Tract 9003","51153900300"
"51153","51153900300","Census Tract 9003","Prince William","Virginia","urban","2017",8464,6.2382,18.1238,21.9636,25.7325,64.5985,4.313,9.1017,76795,17.2981,6.7268,66.2338,93.8264,0.3575,2741,0.228,0.1518,27.3,4.5,27.9,35.5,8.1,13.2,9.5,0.7539,"urban","Prince William","Census Tract 9003","51153900300"
"51153","51153900300","Census Tract 9003","Prince William","Virginia","urban","2018",8798,5.7399,19.2657,23.835,22.7779,61.4822,4.3777,8.0151,78517,15.6315,5.0271,58.109,95.2871,0.375,2533,0.2416,0,27.3,4.5,27.9,35.5,8.1,13.2,9.5,0.3929,"urban","Prince William","Census Tract 9003","51153900300"
"51153","51153900300","Census Tract 9003","Prince William","Virginia","urban","2019",8520,4.7887,22.007,24.7183,20.6808,62.6003,3.5329,5.9178,87426,13.7311,4.5375,65.1847,98.5748,0.3642,2533,0.2416,0,27.3,4.5,27.9,35.5,8.1,13.2,9.5,0.8596,"urban","Prince William","Census Tract 9003","51153900300"
"51153","51153900403","Census Tract 9004.03","Prince William","Virginia","urban","2015",5054,12.6237,25.188,26.6917,32.2913,74.1926,10.6079,8.793,60270,19.4725,16.0301,27.2727,88.7986,0.442,13753,0.1448,0.0709,33.1,5.4,31.9,39,12,14.7,12.7,0.166,"urban","Prince William","Census Tract 9004.03","51153900403"
"51153","51153900403","Census Tract 9004.03","Prince William","Virginia","urban","2016",5297,11.3838,26.2413,28.4501,32.2258,73.8525,10.303,10.67,62544,18.6505,16.1577,24.2511,88.7986,0.466,14167,0.1506,0.0664,33.1,5.4,31.9,39,12,14.7,12.7,0.8754,"urban","Prince William","Census Tract 9004.03","51153900403"
"51153","51153900403","Census Tract 9004.03","Prince William","Virginia","urban","2017",5370,11.1173,26.4432,33.3706,20.9125,72.677,9.0183,10.5224,66542,21.7961,12.4782,26.1404,88.7986,0.4433,13618,0.1524,0.0609,33.1,5.4,31.9,39,12,14.7,12.7,0.6947,"urban","Prince William","Census Tract 9004.03","51153900403"
"51153","51153900403","Census Tract 9004.03","Prince William","Virginia","urban","2018",5050,16.198,23.7228,34.7723,22.8515,73.043,8.1784,17.4465,63385,19.8846,9.0075,15.8147,91.7384,0.4607,13807,0.1499,0,33.1,5.4,31.9,39,12,14.7,12.7,0.8507,"urban","Prince William","Census Tract 9004.03","51153900403"
"51153","51153900403","Census Tract 9004.03","Prince William","Virginia","urban","2019",4945,15.2679,21.7998,33.9939,22.0829,72.6063,5.0151,15.9781,64375,17.1818,7.0516,12.983,92.2265,0.4634,13807,0.1499,0,33.1,5.4,31.9,39,12,14.7,12.7,0.5235,"urban","Prince William","Census Tract 9004.03","51153900403"
"51153","51153900404","Census Tract 9004.04","Prince William","Virginia","urban","2015",5736,7.3047,28.3473,37.7266,23.8145,87.8473,8.263,8.0343,67181,15.9839,8.9552,58.4127,91.4353,0.3439,402,0.1866,0.1542,29.7,4.8,29.9,39.7,11.1,15.7,12.9,0.4504,"urban","Prince William","Census Tract 9004.04","51153900404"
"51153","51153900404","Census Tract 9004.04","Prince William","Virginia","urban","2016",5801,7.1884,29.6501,41.7169,20.5654,82.5143,7.4874,10.2493,71935,15.4299,8.4653,48.5816,91.4353,0.369,519,0.1908,0.1387,29.7,4.8,29.9,39.7,11.1,15.7,12.9,0.8115,"urban","Prince William","Census Tract 9004.04","51153900404"
"51153","51153900404","Census Tract 9004.04","Prince William","Virginia","urban","2017",6073,6.7512,29.3265,42.2691,22.1307,82.6154,6.4617,10.5715,75875,15.9035,8.9191,44.0514,91.4353,0.3618,459,0.1743,0.1351,29.7,4.8,29.9,39.7,11.1,15.7,12.9,0.6948,"urban","Prince William","Census Tract 9004.04","51153900404"
"51153","51153900404","Census Tract 9004.04","Prince William","Virginia","urban","2018",6036,7.0577,30.7323,46.2061,20.1955,80.8494,5.0817,12.038,64435,19.1815,9.9295,36.4943,93.302,0.3885,460,0.2065,0,29.7,4.8,29.9,39.7,11.1,15.7,12.9,0.4295,"urban","Prince William","Census Tract 9004.04","51153900404"
